АВС/ DEF;От;До;Емкость;Оператор;Регион;Территория ГАР;ИНН
843;7634293;7634293;1;ПАО "Ростелеком";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;7707049388
843;7634294;7634349;56;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7634400;7634455;56;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7634456;7634456;1;ПАО "Ростелеком";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;7707049388
843;7634457;7634539;83;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7634600;7634604;5;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7634605;7634605;1;ПАО "Ростелеком";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;7707049388
843;7634606;7634659;54;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7635200;7635249;50;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7635250;7635250;1;ПАО "Ростелеком";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;7707049388
843;7635251;7635278;28;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7635279;7635279;1;ПАО "Ростелеком";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;7707049388
843;7635280;7635298;19;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7635299;7635299;1;ПАО "Ростелеком";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;7707049388
843;7635300;7635313;14;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7635314;7635315;2;ПАО "Ростелеком";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;7707049388
843;7635316;7635369;54;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7635600;7635658;59;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7635659;7635659;1;ПАО "Ростелеком";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;7707049388
843;7635700;7635750;51;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7635751;7635751;1;ПАО "Ростелеком";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;7707049388
843;7635752;7635758;7;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7635759;7635759;1;ПАО "Ростелеком";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;7707049388
843;7635760;7635760;1;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7635761;7635761;1;ПАО "Ростелеком";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;7707049388
843;7635762;7635769;8;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7635800;7635848;49;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7635849;7635849;1;ПАО "Ростелеком";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;7707049388
843;7635850;7635859;10;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7636000;7636099;100;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7636100;7636100;1;ПАО "Ростелеком";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;7707049388
843;7636101;7636169;69;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7636200;7636270;71;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7636271;7636272;2;ПАО "Ростелеком";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;7707049388
843;7636273;7636273;1;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7636274;7636274;1;ПАО "Ростелеком";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;7707049388
843;7636275;7636289;15;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7636300;7636309;10;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7636500;7636559;60;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7636560;7636561;2;ПАО "Ростелеком";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;7707049388
843;7636562;7636589;28;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7636600;7636614;15;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7636615;7636615;1;ПАО "Ростелеком";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;7707049388
843;7636616;7636642;27;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7636643;7636643;1;ПАО "Ростелеком";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;7707049388
843;7636644;7636749;106;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7636900;7636928;29;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7636929;7636929;1;ПАО "Ростелеком";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;7707049388
843;7636930;7636949;20;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7637200;7637202;3;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7637203;7637204;2;ПАО "Ростелеком";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;7707049388
843;7637205;7637283;79;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7637284;7637284;1;ПАО "Ростелеком";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;7707049388
843;7637285;7637299;15;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7637400;7637411;12;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7637412;7637412;1;ПАО "Ростелеком";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;7707049388
843;7637413;7637414;2;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7637415;7637415;1;ПАО "Ростелеком";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;7707049388
843;7637416;7637479;64;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7637600;7637610;11;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7637611;7637611;1;ПАО "Ростелеком";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;7707049388
843;7637612;7637739;128;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7638000;7638020;21;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7638021;7638021;1;ПАО "Ростелеком";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;7707049388
843;7638022;7638099;78;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7638200;7638217;18;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7638218;7638218;1;ПАО "Ростелеком";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;7707049388
843;7638219;7638339;121;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7638500;7638598;99;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7638599;7638599;1;ПАО "Ростелеком";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;7707049388
843;7638600;7638639;40;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7638800;7638837;38;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7638838;7638838;1;ПАО "Ростелеком";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;7707049388
843;7638839;7638859;21;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7638900;7638935;36;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7638936;7638936;1;ПАО "Ростелеком";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;7707049388
843;7638937;7638959;23;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7639100;7639100;1;ПАО "Ростелеком";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;7707049388
843;7639101;7639169;69;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7639200;7639241;42;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7639242;7639242;1;ПАО "Ростелеком";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;7707049388
843;7639243;7639269;27;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7639270;7639270;1;ПАО "Ростелеком";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;7707049388
843;7639271;7639295;25;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7639296;7639297;2;ПАО "Ростелеком";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;7707049388
843;7639298;7639319;22;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7639400;7639408;9;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7639409;7639409;1;ПАО "Ростелеком";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;7707049388
843;7639410;7639469;60;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7639600;7639605;6;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7639606;7639607;2;ПАО "Ростелеком";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;7707049388
843;7639608;7639699;92;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7639800;7639869;70;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7639870;7639871;2;ПАО "Ростелеком";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;7707049388
843;7639872;7639919;48;ПАО "ТАТТЕЛЕКОМ";р-н Апастовский|Республика Татарстан;м.р-н Апастовский|Республика Татарстан;1681000024
843;7720000;7721186;1187;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7721187;7721187;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7721188;7725999;4812;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7729000;7729999;1000;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7730100;7730169;70;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7730200;7730300;101;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7730301;7730301;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7730302;7730303;2;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7730304;7730304;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7730305;7730463;159;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7730464;7730464;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7730465;7730525;61;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7730526;7730526;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7730527;7730538;12;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7730539;7730539;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7730540;7730543;4;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7730700;7730741;42;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7730742;7730742;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7730743;7730804;62;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7730805;7730805;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7730806;7730879;74;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7731100;7731209;110;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7731210;7731210;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7731211;7731248;38;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7731249;7731249;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7731250;7731268;19;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7731269;7731269;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7731270;7731376;107;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7731377;7731377;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7731378;7731400;23;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7731401;7731401;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7731402;7731412;11;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7731413;7731413;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7731414;7731422;9;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7731423;7731423;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7731424;7731428;5;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7731429;7731429;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7731430;7731451;22;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7732100;7732132;33;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7732133;7732133;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7732134;7732159;26;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7732200;7732248;49;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7732249;7732249;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7732250;7732328;79;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7732329;7732329;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7732330;7732339;10;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7732340;7732340;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7732341;7732359;19;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7732500;7732524;25;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7732525;7732525;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7732526;7732599;74;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7732600;7732600;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7732601;7732663;63;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7733200;7733200;1;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7733201;7733202;2;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7733203;7733250;48;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7733251;7733251;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7733252;7733279;28;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7733400;7733454;55;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7733455;7733455;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7733456;7733499;44;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7733500;7733500;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7733501;7733527;27;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7733600;7733639;40;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7733640;7733640;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7733641;7733651;11;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7733652;7733652;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7733653;7733662;10;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7733663;7733663;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7733664;7733679;16;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7733900;7733936;37;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7733937;7733937;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7733938;7733979;42;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7734000;7734013;14;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7734014;7734015;2;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7734016;7734137;122;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7734138;7734138;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7734139;7734271;133;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7734669;7734669;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7735200;7735200;1;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7735201;7735201;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7735202;7735217;16;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7735218;7735218;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7735219;7735258;40;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7735259;7735259;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7735260;7735279;20;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7735300;7735339;40;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7735340;7735340;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
